board_id	board_name	post_id	title	author	date	replies	views	意图分类	价格描述	数值价格	物品名称	价格类型
192	个性化原票专栏	192	卖生日快乐个性化原票，177枚，4元一枚。	精彩每一天	2025/4/26 17:44:59		4	出售	4元	4	未识别物品	出售价
192	个性化原票专栏	192	3元出四轮灵蛇献瑞个性化	东子	2025/4/26 16:43:47		3	出售	3元	3	未识别物品	出售价
192	个性化原票专栏	192	出售个48伟大历程大版个50中国结大版	邮友158	2025/4/26 14:27:14		1	出售			伟大历程大版	出售价
192	个性化原票专栏	192	求花卉，目录	石门邮币社	2025/4/26 13:21:56		0	收购			未识别物品	收购价
192	个性化原票专栏	192	◇◇◇◇◇代朋友处理少量个性化版票◇◇◇◇◇	我曾年轻	2025/4/26 6:27:04		2	其他			代朋友处理少量个性化版	N/A
192	个性化原票专栏	192	7版个性化	陈宏伟	2025/4/25 20:39:52		1	其他			未识别物品	N/A
192	个性化原票专栏	192	◇◇◇◇◇代朋友出5版花卉◇◇◇◇◇	我曾年轻	2025/4/25 19:02:11		2	出售			未识别物品	出售价
192	个性化原票专栏	192	低售生日快乐完整版280版	新疆高伟	2025/4/25 16:31:34		0	出售			低售生日快乐完整版	出售价
192	个性化原票专栏	192	收购 八一军徽个性化 单枚  非原版	李美玲	2025/4/25 15:18:21		1	收购			非原版	收购价
192	个性化原票专栏	192	降价出售0.8和1.2天安门个性化原票	惰性分子	2025/4/25 8:27:20		3	出售			未识别物品	出售价
192	个性化原票专栏	192	出售24年电*影个性化956套	柱兰	2025/4/25 7:42:32		2	出售			未识别物品	出售价
192	个性化原票专栏	192	◇◇◇◇◇0.56元出中国电*影320套◇◇◇◇◇	我曾年轻	2025/4/24 22:51:00		1	出售	56元	56	未识别物品	出售价
192	个性化原票专栏	192	售个性化小版	王令丽	2025/4/24 17:50:37		12	出售			售个性化小版	出售价
192	个性化原票专栏	192	求购国旗个性化原票	博古今邮币社	2025/4/24 15:50:13		1	收购			未识别物品	收购价
192	个性化原票专栏	192	2.2收2011目录300版	瞎溜达的老王	2025/4/24 15:10:42		0	收购			未识别物品	收购价
192	个性化原票专栏	192	出售不忘初心个性化	喜儿	2025/4/24 12:02:35		4	出售			未识别物品	出售价
192	个性化原票专栏	192	降价出售建党人大题材个性化	惰性分子	2025/4/24 11:12:23		5	出售			未识别物品	出售价
192	个性化原票专栏	192	降价出2013年福蛇个性化	惰性分子	2025/4/24 11:13:03		10	出售			未识别物品	出售价
192	个性化原票专栏	192	按图收购虎龙中国结1.2个性化	惰性分子	2025/4/24 11:11:01		9	收购			未识别物品	收购价
192	个性化原票专栏	192	低价出08年奥运51个金牌折	北京伊博华	2025/4/24 10:48:49		1	出售			未识别物品	出售价
192	个性化原票专栏	192	====出 抗战60周年 ====	藏海轩	2025/4/24 10:22:01		3	出售			未识别物品	出售价
192	个性化原票专栏	192	@@@收购婚喜个性化原票@@@	duck5406	2025/4/24 10:00:33		5	收购			未识别物品	收购价
192	个性化原票专栏	192	◇◇◇◇◇售一帆风顺、会徽、太阳神鸟、....福、体育大版◇◇◇◇◇[长]	我曾年轻	2025/4/24 9:31:02		3	出售			体育大版	出售价
192	个性化原票专栏	192	卖出200版喜上眉梢	天涯邮票	2025/4/24 8:14:39		15	出售			未识别物品	出售价
192	个性化原票专栏	192	收购爱心 个性化原票	007王子	2025/4/24 6:08:42		11	收购			未识别物品	收购价
192	个性化原票专栏	192	出售23年天安门和故宫个性化大版	武汉彭靖	2025/4/23 23:34:00		2	出售			年天安门和故宫个性化大版	出售价
192	个性化原票专栏	192	张灯结彩个性化大版	飞燕传书	2025/4/23 21:52:01		16	其他			张灯结彩个性化大版	N/A
192	个性化原票专栏	192	售一点个建党九十周年党徽个性化	zjw5529511	2025/4/23 20:22:13		4	出售			未识别物品	出售价
192	个性化原票专栏	192	08年奥运会个性化金牌-成就梦想	津藏佳品	2025/4/23 16:36:34		0	其他			未识别物品	N/A
192	个性化原票专栏	192	2013.14年个性化目录 1000枚版1.06元/版	醉艺亭	2025/4/23 9:59:03		6	其他	06元	06	枚版	N/A
192	个性化原票专栏	192	8.5一版卖原票了个性化百合花200版....值1.2元一版15枚，[长]	武汉老万	2025/4/23 4:43:51		0	出售	2元	2	一版	出售价
192	个性化原票专栏	192	=====求购个43生日快乐个性化===	诚信邮币社	2025/4/22 21:35:33		2	收购			未识别物品	收购价
192	个性化原票专栏	192	卖毛泽东小版	李爱明	2025/4/22 21:39:23		2	出售			卖毛泽东小版	出售价
192	个性化原票专栏	192	◇◇◇◇◇出少量左上套票◇◇◇◇◇	我曾年轻	2025/4/22 14:44:41		0	出售			未识别物品	出售价
192	个性化原票专栏	192	求购：体育个性化套票(个40)、	广州晨曦	2025/4/22 12:07:29		1	收购			未识别物品	收购价
192	个性化原票专栏	192	卖 个24 航天个性化大版	北京李伟东	2025/4/22 8:18:05		0	出售			航天个性化大版	出售价
192	个性化原票专栏	192	1.05版售：2017年目录1230版	灵龙	2025/4/21 23:31:54		0	出售			未识别物品	出售价
192	个性化原票专栏	192	收购:五福临门个性化大版，婚喜大版，国....版，听党指挥个性化小版[长]	聚和邮币社	2025/4/21 19:33:59		5	收购			五福临门个性化大版	收购价
192	个性化原票专栏	192	年票个性化目录	一起走过的日子	2025/4/21 18:50:23		1	其他			未识别物品	N/A
192	个性化原票专栏	192	售辽宁号航空母舰蛟龙号载人潜水器北斗卫星天宫一号与神舟飞船	千里邮源	2025/4/21 17:13:04		3	出售			未识别物品	出售价
192	个性化原票专栏	192	抗击非典个性化邮票	南阳珍藏品	2025/4/21 17:12:06		3	其他			抗击非典个性化邮票	N/A
192	个性化原票专栏	192	出《高举旗帜谱新篇》个性化版票（党徽、不忘初心）	Vincent8488	2025/4/21 11:31:37		5	出售			个性化版	出售价
192	个性化原票专栏	192	◇◇◇◇◇售太阳神鸟、世博、梦想启航、....缤纷祝福大版◇◇◇◇△[长]	我曾年轻	2025/4/21 10:47:53		2	出售			缤纷祝福大版	出售价
192	个性化原票专栏	192	◇◇◇◇◇低出一帆风顺、五福临门、会徽....育、探月大版◇◇◇◇◇[长]	我曾年轻	2025/4/21 10:47:33		5	出售			探月大版	出售价
192	个性化原票专栏	192	■■■■■低价处理生日版票121版■■■■■	远远天空66	2025/4/21 8:20:37		3	其他			低价处理生日版	N/A
192	个性化原票专栏	192	4.19出售一带一路个性化大版	岁月无语	2025/4/20 19:21:06		4	出售	19元	19	出售一带一路个性化大版	出售价
192	个性化原票专栏	192	2015年个性化目录181版	gyc	2025/4/20 18:06:43		1	其他			未识别物品	N/A
192	个性化原票专栏	192	50元/版 收购个33诚信个性化原票版票	荧光的世界	2025/4/20 17:27:06		4	收购	50元	50	诚信个性化原票版	收购价
192	个性化原票专栏	192	====抗战60周年====	藏海轩纸币客服	2025/4/20 17:14:14		0	其他			未识别物品	N/A
192	个性化原票专栏	192	[原创]售：八一军徽与太阳神鸟个性化小版	金外北邮迷	2025/4/20 14:24:20		10	出售			八一军徽与太阳神鸟个性化小版	出售价
192	个性化原票专栏	192	求购：体育个性化套票(个40)、	广州晨曦	2025/4/20 12:55:05		1	收购			未识别物品	收购价
192	个性化原票专栏	192	售个22中国共产党党徽个性化原票200版	liuzhenxiu	2025/4/20 12:01:08		3	出售			未识别物品	出售价
192	个性化原票专栏	192	出售个性化大版	邮迷	2025/4/20 11:15:49		5	出售			出售个性化大版	出售价
192	个性化原票专栏	192	总公司个性化首日封	郑玉璋	2025/4/20 10:57:43		14	其他			未识别物品	N/A
192	个性化原票专栏	192	卖生日个性化版票（非原票）	孟艾兵	2025/4/20 10:08:59		0	出售			卖生日个性化版	出售价
192	个性化原票专栏	192	个性化一贴	波波1952	2025/4/20 9:46:42		9	其他			未识别物品	N/A
192	个性化原票专栏	192	求购国旗个性化原票	博古今邮币社	2025/4/20 8:56:26		2	收购			未识别物品	收购价
192	个性化原票专栏	192	卖杨靖宇诞辰一百一十周年个性化版票	刘永录	2025/4/20 7:43:42		1	出售			卖杨靖宇诞辰一百一十周年个性化版	出售价
192	个性化原票专栏	192	=《补缺》高价少量收点，个性化直角边方连==	黄俊曙	2025/4/19 18:32:12		3	收购			未识别物品	收购价
192	个性化原票专栏	192	东巴文邮折4个雕刻板（发行量1.9万）	宇木村	2025/4/19 18:11:20		10	其他			未识别物品	N/A
192	个性化原票专栏	192	2017年一带一路个性化，单套和方连，一起走包邮，，	SANDAOALL	2025/4/19 17:15:46		7	其他			未识别物品	N/A
192	个性化原票专栏	192	4.18出售一带一路个性化大版	岁月无语	2025/4/19 14:46:20		4	出售	18元	18	出售一带一路个性化大版	出售价
192	个性化原票专栏	192	出售0.8和1.2天安门个性化原票	惰性分子	2025/4/19 14:11:02		11	出售			未识别物品	出售价
192	个性化原票专栏	192	出售个性化套票原票各品种一些	蓝蓝的天	2025/4/19 8:35:11		10	出售			未识别物品	出售价
192	个性化原票专栏	192	出售个性化目录一些	斟满阳光	2025/4/19 8:23:49		9	出售			未识别物品	出售价
192	个性化原票专栏	192	出售岁岁平安个性化版票	斟满阳光	2025/4/19 8:10:55		9	出售			出售岁岁平安个性化版	出售价
192	个性化原票专栏	192	跳，低售22年个性目录.......包全品。。。。。。	豫龙	2025/4/19 7:47:47		8	出售			未识别物品	出售价
192	个性化原票专栏	192	售建党九十周年纪念封	国云收藏	2025/4/18 19:34:50		4	出售			未识别物品	出售价
192	个性化原票专栏	192	@@@收购婚喜个性化原票@@@	duck5406	2025/4/18 15:44:27		6	收购			未识别物品	收购价
192	个性化原票专栏	192	◇◇◇◇◇出不忘初心、中国电*影套票◇◇◇◇◇	我曾年轻	2025/4/18 15:01:49		3	出售			未识别物品	出售价
192	个性化原票专栏	192	出售党徽个性化	马羊收藏	2025/4/18 14:35:22		1	出售			未识别物品	出售价
192	个性化原票专栏	192	购24年电*影个性化原票	yzfej2014	2025/4/18 12:30:28		12	其他			未识别物品	N/A
192	个性化原票专栏	192	出售24年电*影个性化956套	柱兰	2025/4/18 11:47:24		6	出售			未识别物品	出售价
192	个性化原票专栏	192	售第30届奥运会金牌邮折.个50中国结	力涛集藏	2025/4/18 10:56:39		0	出售			未识别物品	出售价
192	个性化原票专栏	192	售个46足球个47公主厂铭单套票	ZHY8888	2025/4/17 22:30:53		0	出售			未识别物品	出售价
192	个性化原票专栏	192	求购故宫个性化套票1000套	小小的蚂蚁	2025/4/17 22:20:16		0	收购			未识别物品	收购价
192	个性化原票专栏	192	售建党标识、岁岁平安、国旗、航天	天马邮社	2025/4/17 21:32:14		10	出售			未识别物品	出售价
192	个性化原票专栏	192	售个14奥运火炬个性化大版	北京小贾	2025/4/17 20:38:18		1	出售			奥运火炬个性化大版	出售价
192	个性化原票专栏	192	09年盛世中华个性化	陈宏伟	2025/4/17 9:53:07		1	其他			未识别物品	N/A
192	个性化原票专栏	192	◇◇◇◇◇求购天安门、太阳神鸟、世博、....梦想启航大版◇◇◇◇◇[长]	我曾年轻	2025/4/17 9:43:53		10	收购			梦想启航大版	收购价
192	个性化原票专栏	192	天之四象GPZ-9	CXB哦	2025/4/17 8:18:56		1	其他			未识别物品	N/A
192	个性化原票专栏	192	卖25金蛇献瑞个性化小版	东子	2025/4/16 22:29:02		3	出售			金蛇献瑞个性化小版	出售价
192	个性化原票专栏	192	售2019年中国结个性化534套	liuzhenxiu	2025/4/16 21:51:42		4	出售			未识别物品	出售价
192	个性化原票专栏	192	售个2鲜花个性化版票	liuzhenxiu	2025/4/16 21:50:33		5	出售			鲜花个性化版	出售价
192	个性化原票专栏	192	售个16金牌原票	liuzhenxiu	2025/4/16 21:51:03		4	出售			未识别物品	出售价
192	个性化原票专栏	192	13目录	王翠婷	2025/4/16 19:52:12		2	其他			未识别物品	N/A
192	个性化原票专栏	192	收购08年奥运51个金牌折！！！	滴水藏海之品邮阁	2025/4/16 19:09:12		5	收购			未识别物品	收购价
192	个性化原票专栏	192	卖国旗个性化不带字4800枚	爱晚亭亭	2025/4/16 16:08:13		1	出售			未识别物品	出售价
192	个性化原票专栏	192	15元/版 收个33诚信黄荧光版票	荧光的世界	2025/4/16 14:08:01		11	收购	15元	15	诚信黄荧光版	收购价
192	个性化原票专栏	192	面值4.8折	波波1952	2025/4/16 9:24:57		3	其他			未识别物品	N/A
192	个性化原票专栏	192	卖杨靖宇诞辰一百一十周年个性化版票	刘永录	2025/4/15 20:20:03		0	出售			卖杨靖宇诞辰一百一十周年个性化版	出售价
192	个性化原票专栏	192	张灯结彩个性化大版	飞燕传书	2025/4/15 18:39:40		15	其他			张灯结彩个性化大版	N/A
192	个性化原票专栏	192	=====收个性化中国电*影大版=====	黄俊曙	2025/4/15 14:52:01		10	收购			影大版	收购价
192	个性化原票专栏	192	==岀，军徽 亚运 航天 花卉 青奥会个性化原票厂名==	黄俊曙	2025/4/15 14:51:24		10	其他			未识别物品	N/A
192	个性化原票专栏	192	◇◇◇◇◇4.1个性化大版最新零售价◇◇◇◇◇	我曾年轻	2025/4/15 13:02:59		9	出售			个性化大版	出售价
192	个性化原票专栏	192	==《出售》不忘初心、梦想启航、立德树人=	黄俊曙	2025/4/14 18:25:52		1	出售			未识别物品	出售价
192	个性化原票专栏	192	售岁岁平安原版票	中亭美居	2025/4/14 17:59:55		2	出售			售岁岁平安原版	出售价
192	个性化原票专栏	192	收购 国旗个性化 非原票 单枚	李美玲	2025/4/14 14:39:40		0	收购			未识别物品	收购价
192	个性化原票专栏	192	个性化散票一点	海乐收藏	2025/4/14 13:39:19		1	其他			未识别物品	N/A
193	JF封/其它类封	19	投资资讯网交易频道交易流程管理办法	一尘	2024/1/20 13:39:00		3	其他			未识别物品	N/A
193	JF封/其它类封	193	◎★◎★◎中国纪念邮资封（JF）资料收集专帖（2）	wjhdda	2024/7/27 0:58:15		21	收购			未识别物品	收购价
193	JF封/其它类封	193	惜售2005年地球日鸡公山等总封各200枚！！！	青植	2025/5/15 15:55:41		15	出售			未识别物品	出售价
193	JF封/其它类封	193	惜售1999年世界集邮展览邮资邮简50分面值原箱！！！	青植	2025/5/15 15:55:27		15	出售			未识别物品	出售价
193	JF封/其它类封	193	出售2款异样JF20中山站	东陆小程	2025/5/15 15:55:24		5	出售			未识别物品	出售价
193	JF封/其它类封	193	出售几款异样JF28错淮封	东陆小程	2025/5/15 15:55:36		8	出售			未识别物品	出售价
193	JF封/其它类封	193	出24年JP.JF十五种全套标十连	邮友王若铁	2025/5/15 15:53:39		0	出售			未识别物品	出售价
193	JF封/其它类封	193	JF155中国远洋渔业发展四十周年	李德龙	2025/5/15 15:28:49		0	其他			未识别物品	N/A
193	JF封/其它类封	193	出奥运封	襄阳藏珍阁	2025/5/15 15:15:22		2	出售			未识别物品	出售价
193	JF封/其它类封	193	出总公司WZ和PFN系列封	襄阳藏珍阁	2025/5/15 15:15:48		16	出售			未识别物品	出售价
193	JF封/其它类封	193	出JF21-30	襄阳藏珍阁	2025/5/15 15:15:10		2	出售			未识别物品	出售价
193	JF封/其它类封	193	猴封 M荧光码 ★★★★★★★	徐天麟	2025/5/15 14:54:35		0	其他			未识别物品	N/A
193	JF封/其它类封	193	出90枚流通品相JF20中山站	东陆小程	2025/5/15 14:49:16		3	出售			未识别物品	出售价
193	JF封/其它类封	193	华南理工教育封 总公司PFTN-JY14（100个）	真邮	2025/5/15 14:46:28		0	其他			未识别物品	N/A
193	JF封/其它类封	193	出售2004奥运金牌夺金纪念封32全3套	翱邮世界	2025/5/15 14:46:22		0	出售			未识别物品	出售价
193	JF封/其它类封	193	JF155中国远洋渔业发展四十周年	李德龙	2025/5/15 14:44:29		11	其他			未识别物品	N/A
193	JF封/其它类封	193	售二十四节气数藏纪念封套装	李德龙	2025/5/15 14:42:48		12	出售			未识别物品	出售价
193	JF封/其它类封	193	一些早期荧光号首日封#	郑玉璋	2025/5/15 14:38:00		3	其他			未识别物品	N/A
193	JF封/其它类封	193	总公司教育封PFTN-JY1--16	郑玉璋	2025/5/15 14:37:28		12	其他			未识别物品	N/A
193	JF封/其它类封	193	总公司特种封	郑玉璋	2025/5/15 14:37:00		2	其他			未识别物品	N/A
193	JF封/其它类封	193	求购首日实寄封 编年也可以	娄鑫	2025/5/15 14:40:54		11	收购			未识别物品	收购价
193	JF封/其它类封	193	高价求购《剪纸》封中封	tianbin	2025/5/15 14:34:41		0	收购			未识别物品	收购价
193	JF封/其它类封	193	高价求购+《剪纸》封中封	tianbin	2025/5/15 14:22:38		0	收购			未识别物品	收购价
193	JF封/其它类封	193	售，98全年首日封一套	无锡长城	2025/5/15 14:05:43		5	出售			未识别物品	出售价
193	JF封/其它类封	193	2元求蛇年国版5.4封200个	vay	2025/5/15 13:55:31		0	收购	2元	2	元求蛇年国版	收购价
193	JF封/其它类封	193	出建党封700个	聚雅阁邮社	2025/5/15 13:54:14		6	出售			未识别物品	出售价
193	JF封/其它类封	193	总公司个性化首日封	郑玉璋	2025/5/15 13:37:24		5	其他			未识别物品	N/A
193	JF封/其它类封	193	普30（）环保）总公司首日封一组	郑玉璋	2025/5/15 13:37:03		5	其他			未识别物品	N/A
193	JF封/其它类封	193	总公司内展封PFN#	郑玉璋	2025/5/15 13:36:35		5	其他			未识别物品	N/A
193	JF封/其它类封	193	售总公司298梅兰芳封中封纯空册2本40元包邮	上海红双喜	2025/5/15 13:18:39		0	出售	40元	40	未识别物品	出售价
193	JF封/其它类封	193	二十四节气数藏封一本靓号	梅太郎	2025/5/15 13:14:08		0	其他			未识别物品	N/A
193	JF封/其它类封	193	售水浒传系列原地极限片、首日封	奇正邮社	2025/5/15 12:56:04		1	出售			未识别物品	出售价
193	JF封/其它类封	193	便宜售贺喜十六、十七、十八、十九首日封	老战友邮币社	2025/5/15 12:34:25		22	出售			未识别物品	出售价
193	JF封/其它类封	193	出建党90周年首日封.票封6个＋小型张....6.5元有100组金亮[长]	上海红双喜	2025/5/15 12:27:48		51	出售	5元	5	小型张	出售价
193	JF封/其它类封	193	便宜出2022年北京冬奥会、冬残奥会、警察授旗周年纪念封	老战友邮币社	2025/5/15 12:30:05		20	出售			未识别物品	出售价
193	JF封/其它类封	193	货郎图系列	飞燕传书	2025/5/15 12:26:44		2	其他			未识别物品	N/A
193	JF封/其它类封	193	███████降价卖JF118长春电*影1088888	水仙邮社	2025/5/15 12:15:05		11	出售			未识别物品	出售价
193	JF封/其它类封	193	低价出售总公司各种首日封.杂封.片	徐杰	2025/5/15 11:45:37		3	出售			未识别物品	出售价
193	JF封/其它类封	193	出售25年国家安全首日封100枚	北京马强	2025/5/15 11:29:25		4	出售			未识别物品	出售价
193	JF封/其它类封	193	出JF126北京大学原箱，单价1.60元	大金牛1973	2025/5/15 11:25:34		0	出售	60元	60	未识别物品	出售价
193	JF封/其它类封	193	25蛇生肖首日封 一枚起卖	邮票钱币缘	2025/5/15 11:17:56		17	出售			未识别物品	出售价
193	JF封/其它类封	193	出售部分1999年首日封	周峰剑	2025/5/15 11:14:20		5	出售			未识别物品	出售价
193	JF封/其它类封	193	■■上海非典封17枚■■	秀竹妮子	2025/5/15 11:06:32		389	其他			未识别物品	N/A
193	JF封/其它类封	193	收购二十四节气收藏封=====	金道红	2025/5/15 10:51:54		3	收购			未识别物品	收购价
193	JF封/其它类封	193	2024年封神首日封等部分	红火	2025/5/15 10:51:34		8	其他			未识别物品	N/A
193	JF封/其它类封	193	出售G20首日封40个	yangxianmi	2025/5/15 10:43:56		1	出售			未识别物品	出售价
193	JF封/其它类封	193	出点JF封	天台邮票社	2025/5/15 10:43:33		3	出售			未识别物品	出售价
193	JF封/其它类封	193	[原创]便宜出的首日封，丝绸封，纪念封等	沉默是金—湛江	2025/5/15 10:40:29		7	出售			未识别物品	出售价
193	JF封/其它类封	193	出售JF82测绘和JF83中印	yangxianmi	2025/5/15 10:35:53		5	出售			未识别物品	出售价
193	JF封/其它类封	193	出让孔子丝织封	北京老陈紫气东来	2025/5/15 10:25:47		4	出售			未识别物品	出售价
193	JF封/其它类封	193	动物（I组）丝绸首日封一枚	四川范建华	2025/5/15 9:56:44		8	其他			未识别物品	N/A
193	JF封/其它类封	193	便宜卖点实寄封和邮展纪念封	tianbin	2025/5/15 9:44:41		16	出售			未识别物品	出售价
193	JF封/其它类封	193	510元/封出售24节气纪念封	jttbd	2025/5/15 9:38:33		1	出售	510元	510	未识别物品	出售价
193	JF封/其它类封	193	出北京风景邮票首日封一套二组24枚48元包邮	园丁9898	2025/5/15 9:15:38		73	出售	48元	48	出北京风景邮票	出售价
193	JF封/其它类封	193	国版邮资封8-136大全一套900元包邮	园丁9898	2025/5/15 9:14:41		138	其他	900元	900	国版	N/A
193	JF封/其它类封	193	便宜卖点印刷移位的变异JF封	tianbin	2025/5/15 9:14:16		14	出售			未识别物品	出售价
193	JF封/其它类封	193	十六枚生肖实寄封50元包邮	园丁9898	2025/5/15 9:11:44		1	其他	50元	50	未识别物品	N/A
193	JF封/其它类封	193	★★新帖收购JT票首日封、极限片★★	重庆永翔集藏	2025/5/15 8:56:33		17	收购			未识别物品	收购价
193	JF封/其它类封	193	非典红封1枚	波波1952	2025/5/15 8:50:28		7	其他			未识别物品	N/A
193	JF封/其它类封	193	卖fzf系列封中封二剪纸,23元1套	tianbin	2025/5/15 8:48:11		14	出售	23元	23	未识别物品	出售价
193	JF封/其它类封	193	求购2025-3亚冬会首日封100+枚	thinking	2025/5/15 8:42:53		3	收购			未识别物品	收购价
193	JF封/其它类封	193	***5月14日售1995年山西风景邮戳卡2套***	大同刘哲	2025/5/15 8:41:22		1	出售			未识别物品	出售价
193	JF封/其它类封	193	***5月14日售泰山等首日封***	大同刘哲	2025/5/15 8:40:56		2	出售			未识别物品	出售价
193	JF封/其它类封	193	***5月14日售非典红封***	大同刘哲	2025/5/15 8:40:43		2	出售			未识别物品	出售价
193	JF封/其它类封	193	卖中银片4枚	欣悦藏阁	2025/5/15 8:36:03		3	出售			未识别物品	出售价
193	JF封/其它类封	193	不限量长期收购首日封，丝绸封，极限片，....各种纪念封盖销票纪念张[长]	山东邮友	2025/5/15 8:31:05		9	收购			各种纪念封盖销票纪念张	收购价
193	JF封/其它类封	193	出邮资封13号-----28号共11枚	黄兴国	2025/5/15 8:30:05		2	出售			未识别物品	出售价
193	JF封/其它类封	193	出售龙封、2017年鸡年定时递封	蓝蓝的天	2025/5/15 8:28:41		6	出售			未识别物品	出售价
193	JF封/其它类封	193	出售特种航天封探测二号	蓝蓝的天	2025/5/15 8:28:27		6	出售			未识别物品	出售价
193	JF封/其它类封	193	出售总公司PFSZ丝织封：包公，诸葛亮....992年1993年多种[长]	蓝蓝的天	2025/5/15 8:26:57		6	出售			未识别物品	出售价
193	JF封/其它类封	193	打包出售一些JT首日封	蓝蓝的天	2025/5/15 8:25:47		6	出售			未识别物品	出售价
193	JF封/其它类封	193	打包出售一些首日实寄封	蓝蓝的天	2025/5/15 8:26:02		6	出售			未识别物品	出售价
193	JF封/其它类封	193	打包出售一些首日封	蓝蓝的天	2025/5/15 8:25:22		6	出售			未识别物品	出售价
193	JF封/其它类封	193	出售首日封一些	斟满阳光	2025/5/15 8:17:17		8	出售			未识别物品	出售价
193	JF封/其它类封	193	打包出售首日封一些	斟满阳光	2025/5/15 8:17:33		7	出售			未识别物品	出售价
193	JF封/其它类封	193	再卖==50枚2011年9元邮资小幸运封、、、	雪都老狼	2025/5/15 8:13:33		0	出售	9元	9	未识别物品	出售价
193	JF封/其它类封	193	文革语录和样板戏全新空白封	张力123	2025/5/15 7:44:37		3	其他			未识别物品	N/A
193	JF封/其它类封	193	角尖全品【票无盖—共创—落马省长题词】无黄无折	昆明邹定梁	2025/5/15 7:42:30		8	其他			未识别物品	N/A
193	JF封/其它类封	193	最新帖：代朋友售JT早期首日封和一些折....后一点（好品，优惠价）[长]	邮乐幸福	2025/5/15 7:27:44		3	出售			未识别物品	出售价
193	JF封/其它类封	193	售梅兰芳封中封好号9个	龚云洲	2025/5/15 7:04:42		15	出售			未识别物品	出售价
193	JF封/其它类封	193	出售JF150--154等一些原刀纪念邮资封！	唐山小辛	2025/5/15 6:43:54		0	出售			未识别物品	出售价
193	JF封/其它类封	193	打包世界油画纪念张一些	烟民	2025/5/15 6:20:07		5	其他			打包世界油画纪念张	N/A
193	JF封/其它类封	193	要二十四节气数藏，要炫动	venus	2025/5/15 6:13:31		8	其他			未识别物品	N/A
193	JF封/其它类封	193	长征70周年雕刻版封（18全）、200....奥运会金牌封（32全）[长]	四川范建华	2025/5/15 1:37:34		4	其他			周年雕刻版	N/A
193	JF封/其它类封	193	售Jf3民航50枚Jf4南极20枚JF....大团结总公司首日封1套[长]	红山男孩	2025/5/15 0:32:25		8	出售			未识别物品	出售价
193	JF封/其它类封	193	出售多种北京公司首日封（5月8日）	北京李建忠	2025/5/14 23:58:50		2	出售			未识别物品	出售价
193	JF封/其它类封	193	出售多种总公司首日封（5月8日）	北京李建忠	2025/5/14 23:58:34		4	出售			未识别物品	出售价
193	JF封/其它类封	193	出售 PFTN--PFN 多种总公司纪念封（5月8日）	北京李建忠	2025/5/14 23:58:17		3	出售			未识别物品	出售价
193	JF封/其它类封	193	整理出售-多种首日封-纪念封（5月8日）	北京李建忠	2025/5/14 23:58:02		2	出售			未识别物品	出售价
193	JF封/其它类封	193	430要节气数藏	子依	2025/5/14 23:36:13		0	其他			未识别物品	N/A
193	JF封/其它类封	193	###低价出售一些各类封###	李成栋	2025/5/14 22:45:47		6	出售			未识别物品	出售价
193	JF封/其它类封	193	出售中国梦三票张首日封80套	李成栋	2025/5/14 22:42:49		9	出售			出售中国梦三票张	出售价
193	JF封/其它类封	193	出售整箱拜年封	李成栋	2025/5/14 22:45:03		4	出售			未识别物品	出售价
193	JF封/其它类封	193	1.9元继续收四轮蛇首日封200枚，卖家包品包安全到手。	倾国倾城倾尘	2025/5/14 21:48:17		2	收购	9元	9	未识别物品	收购价
193	JF封/其它类封	193	便宜出点杂封	小朱	2025/5/14 20:15:29		13	出售			未识别物品	出售价
193	JF封/其它类封	193	货郎图无齿首日封	飞燕传书	2025/5/14 19:58:34		5	其他			未识别物品	N/A
193	JF封/其它类封	193	打包处理文革空白封四种图案【有图】	走向春天	2025/5/14 19:54:04		2	其他			未识别物品	N/A
193	JF封/其它类封	193	打包岀售∶香港回归天、关门实寄封两套【有图】	走向春天	2025/5/14 19:53:36		8	出售			未识别物品	出售价
193	JF封/其它类封	193	打包出售97年——01年首日封、丝绸封【有图】	走向春天	2025/5/14 19:53:14		24	出售			未识别物品	出售价
193	JF封/其它类封	193	售：中华千禧年邮票、小全张首日实寄封【有图】	走向春天	2025/5/14 19:52:08		22	出售			中华千禧年邮票	出售价
193	JF封/其它类封	193	抗疫首日封	飞燕传书	2025/5/14 19:50:57		12	其他			未识别物品	N/A
193	JF封/其它类封	193	低售梅兰芳封中封23套。。。。。。。	清逸轩	2025/5/14 19:46:21		7	出售			未识别物品	出售价
193	JF封/其它类封	193	▓▓▓  要梅封十套  ▓▓▓	自然而明	2025/5/14 19:45:22		2	其他			未识别物品	N/A
193	JF封/其它类封	193	求购《JF122一带一路》原箱	广良	2025/5/14 19:45:56		56	收购			未识别物品	收购价
193	JF封/其它类封	193	卖JF154建行2箱少一包	孟令生	2025/5/14 18:36:45		1	出售			未识别物品	出售价
193	JF封/其它类封	193	尾88标十 梅兰芳封中封	武当	2025/5/14 18:26:35		0	其他			未识别物品	N/A
193	JF封/其它类封	193	打包售一帖早期外展封	辽宁鞍山李爽	2025/5/14 18:10:17		13	出售			未识别物品	出售价
193	JF封/其它类封	193	出2025年政协、人大纪念封	大海的星	2025/5/14 17:41:39		10	出售			未识别物品	出售价
193	JF封/其它类封	193	出2016年红楼二套票、小型张首日封	张sir	2025/5/14 17:29:59		24	出售			小型张	出售价
